ID,label,tanggal,judul,narasi,nama file gambar
104148,1,13-Apr-18,Wakil Rektor II Universitas Muslim Indonesia Dikeroyok Mahasiswa,Mahasiswa harusnya menghargai dosen selaku orang Tua tapi ini malah memukul dosen selaku Orang Tua.semoga mahasiswa tersebut diberikan hidayah dan bisa minta maaf dengan dosen tersebut.,104148.png
104467,1,16-Feb-18,Breaking News Pemimpin Koruptor Muslim Tetap Masuk Syurga,"Ada Pak JK
 tp ceramahnya begini..
 Mari berlomba berbuat Jahat karena syuuurga sudah tersedia
 Tinggal milih Kapling yang mana
 Pilihâ€¦dipilihhhâ€¦",104467.png
104823,1,8-Dec-17,Soal Ujian Akhir Semester SMA Madrasah Aliyah Membahas Khilafah,"jadi pak prof mahfud md? ini kemenag jg menyebarkan ideologi terlarang dong?
#khilafahituajaranIslam
#yukNgajibiarngerti",104823.jpg
105037,1,7-Nov-17,JENDRAL GATOT MENYATAKAN BANSER NU RASIS,"Sabtu, 04 November 2017
Soal Pembubaran Pengajian Akbar Umat Muslim Dari Ust Felix Siauw, Jendral Gatot Nurmantyo : Banser Adalah Kelompok Yang Sangat Rasis Dan Radikal, Tidak Jauh Beda Dengan Komunis",105037.jpg
105152,1,8-Oct-17,ARUN Bakal Polisikan Pembuat Info Hoax Soal Bank Muamalat,"BANK MUAMALAT JADI DICAPLOK LIPPOâ€¦*
 Assalamuâ€™alaikum.
 Baru saja mendpt info dr org dalam Bank Plat Merahâ€¦
 Gerakan Proyek Meikarta sungguh cerdik dan licinâ€¦
 Dan lagi2 umat islam sepertinya kalahâ€¦
 Lippo group baru saja membeli Bank Muammalat melalui konsorsium Minapadiâ€¦
 Saat ini Bank Muammalat sdh milik Lippoâ€¦ dan sdh siap akan digunakan sbg Bank resmi supporter pembiayaan apartemen2 Meikarta.
 Mereka cerdikâ€¦ melihat gerakan 212 kmrnâ€¦",105152.png
105206,1,27-Sep-17,WARGA TANPA BPJS SULIT MENGURUS BERKAS DI 2018,"Hati hati yg ga punya BPJS karna thun dpn 2018 akan sulit ut kepengurusan bahkan ga bisa ngurus berkasâ€¦ Simak,â€
 INFO UNTUK PESERTA BPJS MANDIRI",105206.jpg
105317,1,16-Aug-17,Fatwa Haram Pemasangan Bendera RI di Masjid,"Muncul berita hoax yang berjudul â€œMUI Mengesahkan Fatwa Haram Pemasangan Bendera Indonesia di Masjid â€ di laman wordpress. Berita tersebut adalah berita palsu, fitnah,â€",105317.jpg
105498,1,17-Mar-17,Status Keamanan Negara Siaga Satu Pasca Pilkada DKI Jakarta,"Indonesia siaga 1,setelah pilkada nanti entah itu ahok menang atau pun kalah , tentara cina komunis dan sekutunya ingin melakukan makar berdarah diindonesia ingin mengambil alih kekuasaan indonesia dengan dalih mengamankan warga cina di indonesia dari teroris padahal sebenarnya mereka ingin mengambil kekuasaan diindonesia,tentara myanmar pun sedang menuju aceh untuk membalas atas warga budha yang dihukum cambuk diaceh,kekuatan TNI terpecah ada yang diaceh dan dijakarta,anak-anakn TNI pun diperintahkan menjaga pilkada dki.",105498.jpg
106350,1,26-Jan-16,"Gedung Putih Dibanjiri Massa Pro Ahok, dan menuntut FPI dibubarkan","BERITA GEMPAR HARI INI!!! PENOLAKAN FPI SAMPAI KE AMERIKA
 
 Gedung Putih Dibanjiri dengan Massa Pro Ahok, dan menuntut FPI dibubarkan segera.",106350.jpg
106353,1,21-Jan-16,"Tawan, Tukang Las Berlengan Robot",saya yakin ini hoax.. ngga masuk akal aja hehe,106353.jpg
106505,1,24-Aug-20,Pesan Singkat Perihal Biaya Asuransi Kirim Barang di JNE Senilai Jutaan Rupiah,"Barang yang dikirim melalui jasa Jalur (JNE), pihak JNE menyediakan layanan asuransi bagi para pelanggan. Dengan asuransi tersebut, Setiap Barang Yang Berjumlah 5 Dus Harus Melengkapi Asuransi Selama PSBBKarnah Barang ditahan dalam pengiriman jika tidak menyertai dengan Asuransi selaku pelanggan dibebankan untuk semnetara sesuai aturan yang diberlakukan oleh JNE mengurus biaya asuransi sementara senilai rp1.750.000 dan biaya asuransi ini hanya biaya yang bersifat semnetara yang dibebankan kepada pemilik barang",106505.png
106670,1,9-Aug-20,Kutipan oleh Haedar Nashir Lebih baik kita tidak usah mendapat bantuan apapun dari Pemerintah,Lebih baik kita tidak usah mendapat bantuan apapun dari Pemerintah daripada setiap lembaga atau AUM yang kita miliki harus membuat Badan Hukum sendiri-sendiri.,106670.png
107096,1,4-Jul-20,Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,Koplak Kompas TV!! Demo tolak HIP ga disiarkan giliran demo PDIP mereka live,107096.png
107331,1,6-Jun-20,J&T Promo Bagi-Bagi Handphone,TERCIDUK ANJING PKI YANG MENGOTORI MASJID,107331.png
107884,1,12-Apr-20,"Insentif Virus Corona, Pemerintah Gratiskan Akses Internet",Bersama Lawan COVID-19.Pesan Pemerintah Tetap Dirumah & Jaga Jarak. Sebagai Insentif Pemerintah Akan Gratiskan Akses Internet. Baca Selengkapnya Di,107884.jpg
107929,1,7-Apr-20,Di Muara Karang Terjadi Perampokan Disertai Pembunuhan Terhadap Seorang Pedagang Bakmi,Di Muara Karang belakang Superindo ada Kejadian Pembunuhan Encim2 yang dibunuh Perampok tapi Skrg Pelakunya Sdh ditangkap. Encim tukang Bakmi di Pasar Muara Karang,107929.png
108036,1,28-Mar-20,Jembatan Suramadu Bebas dari Aktivitas Orang dan Kendaraan,"Bebas dari Segala Bentuk Aktivitas Orang dan Kendaraan Dalam Rangka Memutus Rantai Penyebaran VIRUS COVID-19 di Kota Surabaya JEMBATAN SURAMADU JUMAT, 27 MARET 2020, PUKUL: 19.00-23.00 WIB SABTU, 28 MARET 2020, PUKUL: 10.00-14.00 WIB 19.00-23.00 WIB MINGGU, 29 MARET 2020, PUKUL: 10.00-14.00 WIB",108036.jpg
108665,1,1-Jan-20,Tekan cancel dua kali sebelum masukkan kartu ATM,"PESAN DARI STAF PERBANKAN:
 Sebuah nasehat yang sangat berguna, ketika kita menarik uang dari ATM.
 Tekan cancel dua kali sebelum masukkan kartu ATM.
 Jika ada orang telah memasang sesuatu di tombol untuk mencuri kode ATM-mu, hal ini akan membatalkan apa yang telah dipasang oleh pencuri.
 Jadikan hal ini suatu kebiasaan dalamm setiap transaksi yang kamu lakukan.",108665.png
108774,1,15-Dec-19,Detik2 Bapak Mistadi diterkam Harimau Sumatera,"Detik2 dimana Bapak Mistadi diterkam Harimau Sumatera, dikebun Muplih ataran Penamaran Desa Kota Agung bersebelahan lgsg dgn Desa Rekimai Jaya SDT.Turut Berduka sedalam dalamnya",108774.png
109210,1,23-Sep-19,Perampokan bank BRI di LHOK NIBONG ACEH TIMUR,"Itu video kejadian perampokan bank BRI Lhok Nibong tahun 2010. Bukan hari ini, dan bukan sekarang ini seperti diunggah akun di media sosial itu",109210.png
109780,1,5-Jun-19,Kivlan Zein dan Soenarko Bebas Hari Ini,Alhamdulillah â€¦ Jendral purnawirawan Kivlan Zein dan Soenarko. Bebas hari ini.,109780.png
109798,1,27-May-19,Partai Golkar Mengajukan Surat Permohonan Pembatalan Hasil Pilpres,"Eng Ing Eng â€¦.
Ada Apakah Gerangan Partai Golkar Tiba2 Mengajukan Surat Permohonan Pembatalan Hasil Pilpres Yg Diumumkan KPU 21 Mei 2019 Ke MKâ€¦..?
#GerakanKedaulatanRakyat",109798.png
110521,1,5-Feb-19,wiranto akan melakukan kecurangan terhadap peghitungan suara,"Nah lo..!!para petinggi HANURA PUSAT bicara blak2 kan..
Sepak terjang wiranto.
seorang wiranto udah jelas niat wiranto akan melakukan kecurangan terhadap peghitungan suaraâ€¦yg bongkar ini pimpinan partai hanura sendiri",110521.png
110555,1,31-Jan-19,Adanya Teroris di Minut Sulawesi Utara,"Info di Desa Klabat terkini terjadi kekacauan.

Kepada seluruh Ormas adat Minahasa dan Tou Minahasa di harapkan kehadirannya sekarang juga di Desa klabat terkini kedatangan orang orang tanpa identitas (ktp) dan tanpa surat jalan dari dorang pe asal dan ketika di tanya oleh kuntua cuma ja tatawa akang,dorang yang ingin membuat keonaran di tana Minahasa.",110555.png
110914,1,30-Nov-18,Mobil Avanza Masuk Makam di Sukorejo Dikarenakan Hal Mistis,"Avanza tadi malam
Supirnya digoda cewek, diajak mampir kerumahnya dan disuruh nginepâ€¦
Pager sekelilingnya masih utuh
Hantu milenial suka avanza hehehehe",110914.png
111754,1,22-Jul-18,Korban Radiasi HP,Bukan berantem sama orang apa lagi sama pacar..,111754.png
112443,1,20-Mar-18,Gambar Masjid Pertama di atas Kapal Induk,"Saya bersumpah akan bagikan masjid pertama diatas kapal ini.. Udah janji ayo tepati!
 siapa yg bagikan n menulis aamiin semoga besok pagi berlimpah rezekinya aamiin..",112443.png
112456,1,19-Mar-18,Permen Mengandung Narkoba Kasus Siswa SD Solok,"Kepala BBPOM Padang, Martin Suhendrik menjelaskan pihaknya langsung menurunkan tim untuk mengambil sampel permen yang disebut mengandung narkoba. â€œKami mendapat info terkait kasus tersebut Jumat lalu dari pihak kepolisian. Hari itu juga saya perintahkan tim turun. Hasil dari uji labor permen dimaksud negatif dari unsur narkoba,â€ terang Martin.",112456.jpg
113826,1,16-Feb-17,: IT KPU dituding Curang Matikan Server Situs KPU,Memanasnya pemilihan Gubernur DKI Jakarta banyak memunculkan spekulasi yang berujung pada hasut maupun fitnah. seperti salah satu akun pengguna facebook ini yang menilai bahwa ada kecurangan yang dilakukan oleh pihak IT dari KPU yang mematikan server se.,113826.jpg
114502,1,1-Apr-16,APRIL MOP : Hari Dimana Umat Islam Di Bantai,"Hari ini, bertepatan dengan tanggal 1 di bulan April, dimana tanggal yang dikatakan banyak orang dengan sebutan Ã¢??April MopÃ¢?",114502.jpg
114774,1,16-Aug-20,US Government Funded Insect Spy Drone and Already in Production,US Government Funded Insect Spy Drone and Already in Production,114774.jpg
114787,1,15-Aug-20,Foto Anies Baswedan Panen Padi Masih Hijau,Total Kadrun Idiotâ€¦!!!,114787.jpg
114887,1,6-Aug-20,Haramnya Ilmu Filsafat,Hukum Belajar Ilmu Filsafat,114887.jpg
115012,1,28-Jul-20,Foto Struk Tarif Tol Ditambah dengan Tarif Tilang di Jalan Tol Jombang-Mojokerto,"Ati2 yg lewat tol kecepatan di atas rata rata, di tilang gak bisa ngelak, Rumus jarak di bagi waktu. Dan bayar tilang di pintu keluar tol.",115012.jpg
115208,1,11-Jul-20,Foto All Jakarta Water Park,PERKENALKAN: ALL JAKARTA WATER PARK,115208.png
115337,1,28-Jun-20,"PILPRES 2024 DIBATALKAN, ditunda sampai 2029","PILPRES 2024 DIBATALKAN, ditunda sampai 2029 Jika ini Terjadi Tamparan Telak Buat Yg Niat Memanzulkan Presiden",115337.png
115453,1,15-Jun-20,ghost was exercising after 7 pm,"Weird things happening at deserted Japani park rohini, (due to corona fear, nobody visits park) ghost was exercising after 7 pm witnessed by full police team.",115453.png
115455,1,14-Jun-20,fadlizon mendaulat Anies jadi Duta Germo,"TUKANG BOâ€™ONG JADI DUTA GERMO? Demi mewujudkan janji saat kampanye â€œJakarta Bermaksiatâ€, @aniesbaswedan segera menyiapkan â€˜New Normalâ€™ untuk Diskotek dan Panti Pijat. Atas prestasi spektakuler membuka Diskotek dan Panti Pijat yang dipuja kaum kadrun kadal gurun ini, @fadlizon mendaulat Anies jadi Duta Germo.",115455.png
115507,1,8-Jun-20,Video Setelah lockdown ... Maradona,After lockdown â€¦ Maradonaâ€ atau yang jika diterjemahkan ke bahasa Indonesia â€œSetelah lockdown â€¦ Maradona,115507.png
115585,1,28-May-20,DIY Menjadi Daerah Percontohan Untuk New Normal,"KABAR GEMBIRA DIY Dari keterangan Humas Satgas Covid-19 Prov. DIY. Kenapa DIY menjadi percontohan untuk new normal, karena sebenarnya Masyarakat DIY Sadar betul dengan bahaya pandemi ini, disiplin dan kepatuhan masih tinggi bila dibanding dgn daerah lain, tingkat kesembuhan tinggi, kasus meninggal relatif sedikit itupun krn ada penyakit penyerta dan sudah lanjut usianya, kasus positif relatif pasif dan yg sudah terjadi penularan murni dari luar, importirâ€¦",115585.png
116246,1,27-Mar-20,5 Kecamatan di Lampung Red Zone COVID-19,Hati-hati lampung sudah masuk zona merah,116246.jpg
116786,1,9-Jan-20,dangerous Snack made in Israel,"CAUTION!
 This snack is dangerous. Made in Israel and exported to Asian countries â€¦ this snack contains a tablet that can make someone paralyzed !!!
 THEREFORE DONâ€™T BUY, DONâ€™T EAT â€¦ !!!
 Please spread â€¦ !!!",116786.png
117052,1,1-Dec-19,Video Cari sensasi biar makin terkenal oleh @Opposite6890,"â€œCari sensasi biar makin terkenal. Ada jg yg katanya Publik Figur.
 Rela me-receh. Demi cari panggung. Power of +62 .
 #212forINDONESIA
 #212forINDONESIA",117052.png
117339,1,1-Oct-19,"Anak SD ikut demo juga, kemaren anak stm/sma, anak Sd aja paham kalau ini negara sedang tidak beres","Anak SD ikut demo jugaâ€¦ kemaren anak stm/smaâ€¦.
 Anak Sd aja pahamâ€¦ kalau ini negara sedang tidak beres",117339.png
117367,1,26-Sep-19,Bantahan Informasi Terkait Seruan Supporter Sepak Bola Indonesia Ikut Demo di DPR,"Peringatan untuk seluruh anggota The Jakmania untuk tetap berada di jalur sepak bola khususnya Persija Jakarta. Tidak diperkenankan menggunakan atribut Persija Jakarta atau The Jakmania untuk aktivitas di luar sepak bola. Komando kalian datangnya dari koordinator wilayah (korwil) masing-masing,",117367.jpg
117625,1,11-Aug-19,Beredar Nama-nama Menteri dan Pejabat Setingkat Menteri Kabinet Jilid II yang diputuskan Jokowi - Maruf di Istana Bogor,RISALAH RAPAT PENGANGKATAN MENTERI PEMBANTU PRESIDEN DALAM KABINET KERJA JILID II PERIODE 2019 â€“ 2024,117625.png
117842,1,3-Jul-19,Gambar karikatur di media prancis,"Gambar karikatur di media prancis, tentang pilpres indonesia 2019 yang menelan korban jiwa kpps 700 orang.",117842.png
118683,1,8-Feb-19,"1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR","1 minggu kedepan padang hati hati dan waspada gempa 7,6 SR di dasar laut siberut di kedalaman 10 Km di bawah dasar laut mentawai",118683.png
118983,1,26-Dec-18,Jumlah Bencana dari Soeharto hingga Jokowi,"Bencana dari zaman orba sd sekarang
Soeharto (32thn) 96 kali bencana
Gusdur (1thn 8bln) 3 kali bencana
Megawati (3thn ) 14 kali bencana
SBY (10thn) 76 kali bencana
Jokowi (4thn) 332 kali bencana
Sumber :tempo,",118983.png
119752,1,23-Agu-18,KTP Bernama Selamat Idul Adha,"Di Hari Raya Idul Adha ini di berbagai media sosial beredar gambar KTP Elektronik bernama Selamat Idul Adha dengan alamat di Baron Cilik RT04 RW06, Kelurahan Bumi, Kecamatan Laweyan, Solo, Jawa Tengah.",119752.jpg
119848,1,08-Agu-18,Framing Asing di Berita Pelayanan Turis Pasca Gempa Lombok,"HARAP MAKLUM PRESIDEN JOKOWI ANTEK ASING, DARIPADA RAKYAT NYA SENDIRIâ€¦???",119848.png
120013,1,14-Jul-18,Surat Perintah Pendataan Tenaga Medis dan Non Medis Rumah Sakit Tahun 2018,Beredarnya surat yang berisikan perintah pendataan tenaga medis dan non medis rumah sakit 2018.,120013.png
120077,1,3-Jul-18,MENGETAHUI KANDUNGAN PASTA GIGI DARI KODE WARNA,Coba cek kode warna register pd pasta gigi anda. Letaknya ada diujung tengah pasta gigi.,120077.png
120207,1,25-Oct-17,Ahok Ciptakan Lirik Lagu Tuhan Tidak Tidur,"Meskipun kini Ahok berada di jeruji besi, bukan berarti dia tak bisa melakukan apapun....",120207.jpg
120291,1,18-May-18,Artikel Analisis Mulyo Wibisono yang Diedarkan Kembali,"*_ALISIS] MANTAN Badan Intel Strategis (BAIS) bicara soal Terorisme di Indonesia_*
 Quote:
 MULYO WIBISONO
 (Mantan Komandan Satgas Intel Badan Intelijen Strategis, (BAIS), Laksamana Pertama TNI, Purnawirawan) [â€¦]",120291.png
121058,1,4-Jan-18,"Penampakan Ufo di Langit California, Amerika Serikat",Penampakan UFO di California Selatan,121058.jpg
121074,1,2-Jan-18,Kepala SMAN 3 Lamongan Akui Penulis Surat Untuk Ahok adalah Siswinya,"Memang siswi saya, angkatan (alumni) 2016/2017,â€",121074.png
121556,1,4-Oct-17,JNE Bagi-Bagi Telepon Genggam Samsung S7,JNE Bagi-Bagi Telepon Genggam Samsung S7,121556.jpg
122441,1,23-Nov-16,BEREDAR BENDERA PKI DI MANADO,DI Manado sudah beredar bendera PKI ? Bagaimana tindakan pemerintah ? apa masih melarang aparat untuk tidak berlebihan organisasi berlambang palu arit ini,122441.jpg
122813,1,31-Oct-15,Kenaikan Tarif Tol adalah karena Jokowi,"Dear haters, sebelum jadi bahan ketawaan, baca ini dulu yaâ€¦
 
 Kenaikan tarif tol per 1 Nov 2015, didasarkan pada mandat Undang-Undang Nomor
 38 Tahun 2004 Tentang Jalan, Pasal 48 Ayat III. Pasal itu menyebutkan kenaikan tarif tol mengalami penyesuaian setiap dua tahun sekali.",122813.jpg
123407,1,10-Jul-20,"PENDIDIKAN AGAMA ISLAM  DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA","PENDIDIKAN AGAMA ISLAM (PAI) DAN BAHASA ARAB DITIADAKAN di sekolah madrasah RA, MI, mts, Dan MA Parah!",123407.png
123537,1,27-Jun-20,Pria Meninggal Jantungnya Kekurangan Oksigen Karena Menggunakan Masker,Innalillahi wainnaillaihi rojiun..Korban gowes pake masker td pagi dibelakang citragrand ..A.n kol.laut(T) DIDIK HARI PRASETYO..Semoga amal ibadahnx diterima Allah swt,123537.jpg
124294,1,9-Apr-20,Operasi Simpatik 2020 POLRI,Operasi simpatik 2020 Dilarang berboncengan untuk memutus rantai covid-19.. Yg melanggar kena tilang bagen surat2 komplitâ€¦ #ngakak_njirr,124294.jpg
124465,1,24-Mar-20,Akun Twitter resmi Menteri Pendidikan dan Kebudayaan @NadimMakarim,Akun Twitter resmi Menteri Pendidikan dan Kebudayaan | #MenujuIndonesiaMaju | *Akun dikelola oleh admin,124465.png
124711,1,29-Feb-20,Info kemkes 6 kota zona kuning corona,"Info kemkes 6 kota zona kuning corona: Medan, Batam, Jkt, Sby, Bali dan Manado.
 
 Sediakan masker di rumah dan hand sanitizer. Usahakan jangan dl ke tempat umum dan travelling",124711.png
124851,1,1-Feb-20,Wuhan China Orang2 berteriak gak karuan,Keadaan di kota Wuhan China saat ini semakin mencekam. OrangÂ² berteriak gak karuan,124851.png
125261,1,28-Nov-19,same sex marriage procession in a churh,"â€œProcession moment of same sex marriage in a churhâ€¦ very christianâ€¦the beauty of sharingâ€¦
 *Wiping Sweat*â€
 (â€œMomen prosesi pernikahan sejenis di sebuah gerejaâ€¦ kristiani sekaliâ€¦indah nya berbagiâ€¦.
 *Lap Kringetâ€",125261.png
125308,1,16-Nov-19,Dwayne The Rock Johnson Meninggal saat Syuting,Dwayne â€˜The Rockâ€™ Johnson meninggal dunia di usianya yang ke-47 tahun setelah gagal melakukan aksinya.,125308.png
126092,1,22-Jun-19,Kas Negara Kosong,"Hutang Bejibun
Subsidi untuk Rakyat dicabut
Semua dijual
tetapi kas Negara kosong",126092.png
126764,1,25-Feb-19,berhasil meruntuhkan Masjid bukan membangun,Yth.Ir.Joko Widodo anda Presiden pertama dan terakhir berprestasi di Dunia berhasil meruntuhkan Masjid bukan membangun Masjid.. hahahaha Jokowi..jokowi,126764.png
127036,1,15-Jan-19,Pemegang Flyer Bernama Pujiastuti Hastasiwi.,"Setahu saya, pemegang flyer ini namanya Pujiastuti hastasiwi, dia mantan karyawan sy, resign karena ikut suami pindah ke Bekasi. Dan dia lulusan SMEA swasta di daerah Magelang. Resign 2 th yll pada usia 32th",127036.jpg
127917,1,26-Agu-18,Narasi surat kabar luar negri mengenai koran Independent Observer,"Wooowwâ€¦.surat kabar luar negri memberitakan
 â€ jokowi tukang ngibul â€ sadiiiiissss",127917.jpg
127918,1,26-Agu-18,Mana cangkem2 yg suka tereak2 Saya Indonesia Saya Pancasila ?,Kami bukan merah putih,127918.jpg
128788,1,28-Mar-18,Informasi Biaya Tilang Terbaru,"BIAYA tilang terbaru di indonesia: Kapolri baru mantap BIAYA tilang terbaru di indonesia: Kapolri baru mantap
 [â€¦]",128788.png
129942,1,4-Jun-17,Amien Rais: Uang Korupsi Yang Saya Terima Hanya 600 Juta,"Amien Rais : â€œUang Korupsi Yang Saya Terima Hanya 600 Juta, Saya Berharap Rakyat Bisa Memaafkanâ€",129942.jpg
130036,1,13-Apr-17,: Wakil Bupati Ciamis Dukung Ahok ke Jakarta dan Gunakan Kaos Berlogo Palu Arit,"Wakil Bupati Ciamis blusukan di Jakarta Selatan utk menagkan Ahok, Wakil bupati ciamis pake baju PKI",130036.jpg
130218,1,14-Feb-17,Markas Indonesia Mengajar Dijadikan Basecamp oleh Anies di Pilkada DKI,Markas Indonesia Mengajar yg seharusnya bebas dari kepentingan politik dijadikan basecamp oleh anies di pilkada DKI,130218.jpg
130395,1,7-Jan-17,"Seluruh Mahasiswa di Pekanbaru Sudah Menduduki Gedung DPRD Riau, Menuntut Pemerintah Untuk Reformasi Jilid 2","SELURUH MAHASISWA di Pekanbaru sudah menduduki gedung DPRD Riau, menuntut Pemerintah untuk reformasi jilid 2â€³ semngat saudaraku,, berjuang demi rakyat smpai titik dara penghabisan,,
 >>>>>>>Lengserkan rezim Jokowi jogos",130395.jpg
131480,1,22-Jul-20,Lowongan Kerja Komisi Pemberantasan Korupsi  Indonesia,Lowongan Kerja Komisi Pemberantasan Korupsi (KPK) Indonesia,131480.png
131528,1,17-Jul-20,Model baru baju batik Korpri,"Model baru ni yeâ€¦.? Yg melihat pasti tertawa cara perpakaiannya,bukan di lihat rapi tapi jawab sendiri yaâ€¦.takut Dosa.",131528.png
